"","gene_id","gene_type","gene_short_name"
"38277","ENSMUSG00000042874.3","lncRNA","D930007J09Rik"
"38278","ENSMUSG00000021400.9","protein_coding","Wrnip1"
"38279","ENSMUSG00000044734.17","protein_coding","Serpinb1a"
"38280","ENSMUSG00000081433.2","unprocessed_pseudogene","Serpinb1-ps1"
"38281","ENSMUSG00000079049.10","protein_coding","Serpinb1c"
"38282","ENSMUSG00000074973.5","unprocessed_pseudogene","Gm11382"
"38283","ENSMUSG00000042842.12","protein_coding","Serpinb6b"
"38284","ENSMUSG00000114185.2","lncRNA","Gm47662"
"38285","ENSMUSG00000045827.11","protein_coding","Serpinb9"
"38286","ENSMUSG00000021403.4","protein_coding","Serpinb9b"
"38287","ENSMUSG00000113726.2","lncRNA","Gm36099"
"38288","ENSMUSG00000051029.9","protein_coding","Serpinb1b"
"38289","ENSMUSG00000083653.3","unprocessed_pseudogene","Gm11384"
"38290","ENSMUSG00000082893.2","processed_pseudogene","Gm11383"
"38291","ENSMUSG00000021404.13","protein_coding","Serpinb9c"
"38292","ENSMUSG00000054266.3","protein_coding","Serpinb9d"
"38293","ENSMUSG00000081237.4","unprocessed_pseudogene","Gm11385"
"38294","ENSMUSG00000113703.2","processed_pseudogene","Gm47788"
"38295","ENSMUSG00000062342.4","protein_coding","Serpinb9e"
"38296","ENSMUSG00000038327.9","protein_coding","Serpinb9f"
"38297","ENSMUSG00000071452.5","protein_coding","Serpinb9h"
"38298","ENSMUSG00000057726.4","protein_coding","Serpinb9g"
"38299","ENSMUSG00000081903.2","unprocessed_pseudogene","Gm11387"
"38300","ENSMUSG00000081288.2","processed_pseudogene","Gm11386"
"38301","ENSMUSG00000082722.2","unprocessed_pseudogene","Gm11393"
"38302","ENSMUSG00000112963.2","lncRNA","Gm6093"
"38303","ENSMUSG00000089229.4","ribozyme","Gm25043"
"38304","ENSMUSG00000113016.2","lncRNA","Gm47916"
"38305","ENSMUSG00000113398.2","processed_pseudogene","Gm5194"
"38306","ENSMUSG00000083042.2","unprocessed_pseudogene","Gm11388"
"38307","ENSMUSG00000047889.10","protein_coding","Serpinb6d"
"38308","ENSMUSG00000082986.2","unprocessed_pseudogene","Gm11389"
"38309","ENSMUSG00000097202.2","unprocessed_pseudogene","Gm26701"
"38310","ENSMUSG00000097931.2","unprocessed_pseudogene","Gm11392"
"38311","ENSMUSG00000097190.2","unprocessed_pseudogene","Gm11394"
"38312","ENSMUSG00000097054.2","unprocessed_pseudogene","Gm11395"
"38313","ENSMUSG00000080317.4","unprocessed_pseudogene","Vmn2r-ps94"
"38314","ENSMUSG00000069248.12","protein_coding","Serpinb6e"
"38315","ENSMUSG00000052180.16","protein_coding","Serpinb6c"
"38316","ENSMUSG00000060147.16","protein_coding","Serpinb6a"
"38317","ENSMUSG00000085457.4","lncRNA","1110046J04Rik"
"38318","ENSMUSG00000046949.17","protein_coding","Nqo2"
"38319","ENSMUSG00000021408.16","protein_coding","Ripk1"
"38320","ENSMUSG00000090628.2","processed_pseudogene","Gm17083"
"38321","ENSMUSG00000091462.3","processed_pseudogene","Gm17084"
"38322","ENSMUSG00000038286.12","protein_coding","Bphl"
"38323","ENSMUSG00000058672.8","protein_coding","Tubb2a"
"38324","ENSMUSG00000113591.2","lncRNA","4930447K03Rik"
"38325","ENSMUSG00000114067.2","transcribed_unprocessed_pseudogene","Gm47065"
"38326","ENSMUSG00000113645.2","lncRNA","Gm47076"
"38327","ENSMUSG00000045136.7","protein_coding","Tubb2b"
"38328","ENSMUSG00000113883.2","lncRNA","Gm36500"
"38329","ENSMUSG00000071451.11","protein_coding","Psmg4"
"38330","ENSMUSG00000038267.16","protein_coding","Slc22a23"
"38331","ENSMUSG00002075380.1","misc_RNA","7SK"
"38332","ENSMUSG00000113430.2","processed_pseudogene","Gm47086"
"38333","ENSMUSG00000113843.2","processed_pseudogene","Gm6129"
"38334","ENSMUSG00000114170.2","processed_pseudogene","Gm47120"
"38335","ENSMUSG00000113998.2","lncRNA","Gm40909"
"38336","ENSMUSG00000113554.2","processed_pseudogene","Gm36758"
"38337","ENSMUSG00000113185.2","lncRNA","Gm47127"
"38338","ENSMUSG00000021411.17","protein_coding","Pxdc1"
"38339","ENSMUSG00000086786.2","lncRNA","Gm15908"
"38340","ENSMUSG00000113044.2","processed_pseudogene","Gm47149"
"38341","ENSMUSG00000113615.2","lncRNA","Gm47150"
"38342","ENSMUSG00000113822.2","lncRNA","Gm47151"
"38343","ENSMUSG00000113457.2","lncRNA","Gm47152"
"38344","ENSMUSG00000038246.8","protein_coding","Fam50b"
"38345","ENSMUSG00000113484.2","lncRNA","Gm47157"
"38346","ENSMUSG00000114127.2","processed_pseudogene","Gm8231"
"38347","ENSMUSG00000113170.2","lncRNA","Gm36839"
"38348","ENSMUSG00000021413.10","protein_coding","Prpf4b"
"38349","ENSMUSG00000021414.9","protein_coding","Fam217a"
"38350","ENSMUSG00000021415.14","protein_coding","4933417A18Rik"
"38351","ENSMUSG00000098209.3","processed_pseudogene","Gm8245"
"38352","ENSMUSG00000021416.12","protein_coding","Eci3"
"38353","ENSMUSG00000113066.2","unprocessed_pseudogene","Gm47217"
"38354","ENSMUSG00000085962.9","lncRNA","Gm16984"
"38355","ENSMUSG00000021417.16","protein_coding","Eci2"
"38356","ENSMUSG00000114061.2","lncRNA","Gm48626"
"38357","ENSMUSG00000113738.2","lncRNA","Gm40910"
"38358","ENSMUSG00000114233.2","lncRNA","Gm48629"
"38359","ENSMUSG00000113906.2","lncRNA","4930529N20Rik"
"38360","ENSMUSG00000102099.3","lncRNA","1700011B04Rik"
"38361","ENSMUSG00000113770.2","lncRNA","1700019C18Rik"
"38362","ENSMUSG00000114237.2","lncRNA","Gm48694"
"38363","ENSMUSG00000077601.3","snoRNA","Gm22674"
"38364","ENSMUSG00000114838.2","lncRNA","Gm48703"
"38365","ENSMUSG00000114337.2","lncRNA","Gm48704"
"38366","ENSMUSG00000114661.2","lncRNA","Gm48707"
"38367","ENSMUSG00000059288.15","protein_coding","Cdyl"
"38368","ENSMUSG00000065178.3","snRNA","Gm22126"
"38369","ENSMUSG00000114373.2","lncRNA","Gm48708"
"38370","ENSMUSG00000114555.2","TEC","Gm48706"
"38371","ENSMUSG00000021418.16","protein_coding","Rpp40"
"38372","ENSMUSG00000114270.2","lncRNA","Gm48746"
"38373","ENSMUSG00000114910.2","processed_pseudogene","Gm48756"
"38374","ENSMUSG00000114647.2","lncRNA","Gm30127"
"38375","ENSMUSG00000050423.12","protein_coding","Ppp1r3g"
"38376","ENSMUSG00000046573.8","protein_coding","Lyrm4"
"38377","ENSMUSG00000114251.2","processed_pseudogene","Tmed10-ps"
"38378","ENSMUSG00000114340.2","processed_pseudogene","Gm18132"
"38379","ENSMUSG00000114857.2","lncRNA","Gm48770"
"38380","ENSMUSG00000114407.2","lncRNA","Gm48765"
"38381","ENSMUSG00000021420.14","protein_coding","Fars2"
"38382","ENSMUSG00000114371.2","processed_pseudogene","Gm48769"
"38383","ENSMUSG00000114617.2","TEC","Gm48766"
"38384","ENSMUSG00000114714.2","TEC","Gm48763"
"38385","ENSMUSG00000114581.2","processed_pseudogene","Gm8277"
"38386","ENSMUSG00000114387.2","lncRNA","Gm48767"
"38387","ENSMUSG00000114746.2","TEC","4933436N17Rik"
"38388","ENSMUSG00000114851.2","lncRNA","Gm46409"
"38389","ENSMUSG00000077282.3","snoRNA","Gm26395"
"38390","ENSMUSG00000039114.17","protein_coding","Nrn1"
"38391","ENSMUSG00000114708.2","lncRNA","Gm30177"
"38392","ENSMUSG00000114483.2","lncRNA","Gm49144"
"38393","ENSMUSG00000114884.2","lncRNA","Gm47675"
"38394","ENSMUSG00000039109.18","protein_coding","F13a1"
"38395","ENSMUSG00000114329.2","lncRNA","Gm30489"
"38396","ENSMUSG00000114336.2","processed_pseudogene","Gm18643"
"38397","ENSMUSG00000114428.2","lncRNA","Gm47707"
"38398","ENSMUSG00000114297.2","lncRNA","Gm30600"
"38399","ENSMUSG00000114249.2","lncRNA","Gm47709"
"38400","ENSMUSG00000114508.2","lncRNA","Gm47711"
"38401","ENSMUSG00000021423.7","protein_coding","Ly86"
"38402","ENSMUSG00000100760.2","lncRNA","Gm4035"
"38403","ENSMUSG00000114791.2","lncRNA","Gm47730"
"38404","ENSMUSG00000100932.2","lncRNA","Gm29459"
"38405","ENSMUSG00000099847.2","lncRNA","Gm29458"
"38406","ENSMUSG00000114701.2","lncRNA","Gm47731"
"38407","ENSMUSG00000114573.2","lncRNA","Gm47732"
"38408","ENSMUSG00000114389.2","lncRNA","Gm47734"
"38409","ENSMUSG00000100022.3","lncRNA","Gm29590"
"38410","ENSMUSG00000114665.2","lncRNA","Lncbate6"
"38411","ENSMUSG00000114724.2","lncRNA","Gm47751"
"38412","ENSMUSG00000114784.2","lncRNA","Gm47754"
"38413","ENSMUSG00000114718.2","processed_pseudogene","Gm47753"
"38414","ENSMUSG00000114404.2","lncRNA","Gm40915"
"38415","ENSMUSG00000114355.2","lncRNA","Gm40916"
"38416","ENSMUSG00000114828.2","lncRNA","AI463229"
"38417","ENSMUSG00000114546.2","lncRNA","Gm49350"
"38418","ENSMUSG00000114732.2","lncRNA","Gm40918"
"38419","ENSMUSG00000114259.2","processed_pseudogene","Gm49351"
"38420","ENSMUSG00000114800.2","lncRNA","Gm31600"
"38421","ENSMUSG00000039087.18","protein_coding","Rreb1"
"38422","ENSMUSG00000114370.2","lncRNA","Gm46411"
"38423","ENSMUSG00000021427.11","protein_coding","Ssr1"
"38424","ENSMUSG00000044566.16","protein_coding","Cage1"
"38425","ENSMUSG00000021428.10","protein_coding","Riok1"
"38426","ENSMUSG00002075350.1","miRNA","ENSMUSG00002075350"
"38427","ENSMUSG00000103789.2","TEC","Gm10129"
"38428","ENSMUSG00000054889.11","protein_coding","Dsp"
"38429","ENSMUSG00000021431.16","protein_coding","Snrnp48"
"38430","ENSMUSG00000114799.2","processed_pseudogene","Gm47978"
"38431","ENSMUSG00000114525.2","lncRNA","Gm47990"
"38432","ENSMUSG00000114861.2","processed_pseudogene","Gm47991"
"38433","ENSMUSG00000039004.7","protein_coding","Bmp6"
"38434","ENSMUSG00000114895.2","lncRNA","4930579J19Rik"
"38435","ENSMUSG00000038991.18","protein_coding","Txndc5"
"38436","ENSMUSG00000114399.2","processed_pseudogene","Gm47994"
"38437","ENSMUSG00000114638.2","lncRNA","Gm31834"
"38438","ENSMUSG00000114331.2","lncRNA","Gm48056"
"38439","ENSMUSG00000114866.2","lncRNA","Gm40922"
"38440","ENSMUSG00000038982.11","protein_coding","Bloc1s5"
"38441","ENSMUSG00000114830.2","lncRNA","Gm47400"
"38442","ENSMUSG00000001707.9","protein_coding","Eef1e1"
"38443","ENSMUSG00000114651.2","processed_pseudogene","Gm6200"
"38444","ENSMUSG00000114767.2","lncRNA","Gm46392"
"38445","ENSMUSG00000114813.2","lncRNA","Gm47510"
"38446","ENSMUSG00000114845.2","lncRNA","Gm47511"
"38447","ENSMUSG00000114319.2","lncRNA","Gm47509"
"38448","ENSMUSG00002075509.1","misc_RNA","7SK"
"38449","ENSMUSG00000114949.2","TEC","Gm47530"
"38450","ENSMUSG00000021432.16","protein_coding","Slc35b3"
"38451","ENSMUSG00000096932.3","lncRNA","5033403F01Rik"
"38452","ENSMUSG00000114512.2","lncRNA","Gm47348"
"38453","ENSMUSG00000114821.2","lncRNA","Gm3509"
"38454","ENSMUSG00000114330.2","lncRNA","Gm47349"
"38455","ENSMUSG00000114221.2","lncRNA","Gm47351"
"38456","ENSMUSG00000114841.2","lncRNA","Gm47352"
"38457","ENSMUSG00000114300.2","lncRNA","Gm32243"
"38458","ENSMUSG00000114346.2","processed_pseudogene","Gm5195"
"38459","ENSMUSG00000114710.2","lncRNA","Gm40923"
"38460","ENSMUSG00000114491.2","lncRNA","A230103O09Rik"
"38461","ENSMUSG00000114381.2","processed_pseudogene","Gm47361"
"38462","ENSMUSG00000065256.3","snRNA","Gm23972"
"38463","ENSMUSG00000114957.2","lncRNA","Gm47316"
"38464","ENSMUSG00000047094.10","protein_coding","Ofcc1"
"38465","ENSMUSG00000114248.2","processed_pseudogene","Gm8352"
"38466","ENSMUSG00000114215.2","processed_pseudogene","Gm47038"
"38467","ENSMUSG00000114198.2","lncRNA","Gm47039"
"38468","ENSMUSG00000114322.2","TEC","Gm47041"
"38469","ENSMUSG00000055732.2","lncRNA","Gm9979"
"38470","ENSMUSG00000021359.17","protein_coding","Tfap2a"
"38471","ENSMUSG00000114936.2","lncRNA","Gm47061"
"38472","ENSMUSG00000097752.3","lncRNA","Gm26688"
"38473","ENSMUSG00000114597.2","lncRNA","Gm47067"
"38474","ENSMUSG00000114640.2","lncRNA","Gm48107"
"38475","ENSMUSG00000090475.2","processed_pseudogene","Gm6245"
"38476","ENSMUSG00000114263.2","processed_pseudogene","Gm7201"
"38477","ENSMUSG00000114560.2","unprocessed_pseudogene","Gm35160"
"38478","ENSMUSG00000021360.17","protein_coding","Gcnt2"
"38479","ENSMUSG00000093269.3","miRNA","Mir5124a"
"38480","ENSMUSG00000114672.2","TEC","Gm48192"
"38481","ENSMUSG00000114662.2","lncRNA","Gm31683"
"38482","ENSMUSG00000114601.2","processed_pseudogene","Gm48188"
"38483","ENSMUSG00000114723.2","TEC","5530402G07Rik"
"38484","ENSMUSG00000086693.2","lncRNA","A730081D07Rik"
"38485","ENSMUSG00000038683.17","protein_coding","Pak1ip1"
"38486","ENSMUSG00000021361.8","protein_coding","Tmem14c"
"38487","ENSMUSG00000021363.15","protein_coding","Mak"
"38488","ENSMUSG00000114385.2","processed_pseudogene","Gm48344"
"38489","ENSMUSG00000021362.8","protein_coding","Gcm2"
"38490","ENSMUSG00000038651.16","protein_coding","Sycp2l"
"38491","ENSMUSG00000114388.2","lncRNA","Gm48510"
"38492","ENSMUSG00000021364.17","protein_coding","Elovl2"
"38493","ENSMUSG00000114238.2","processed_pseudogene","Rps17-ps1"
"38494","ENSMUSG00000114247.2","lncRNA","Gm32063"
"38495","ENSMUSG00000091264.4","protein_coding","Smim13"
"38496","ENSMUSG00000090853.2","protein_coding","Gm17364"
"38497","ENSMUSG00000021365.16","protein_coding","Nedd9"
"38498","ENSMUSG00000097373.2","lncRNA","Gm26877"
"38499","ENSMUSG00000114914.2","lncRNA","Gm48571"
"38500","ENSMUSG00000114552.2","lncRNA","Gm48570"
"38501","ENSMUSG00000114537.2","TEC","Gm48569"
"38502","ENSMUSG00000114585.2","lncRNA","Gm32401"
"38503","ENSMUSG00000114545.2","lncRNA","Gm32184"
"38504","ENSMUSG00002076455.1","snRNA","U1"
"38505","ENSMUSG00000087370.4","protein_coding","Tmem170b"
"38506","ENSMUSG00000054258.10","lncRNA","Gm5082"
"38507","ENSMUSG00000058022.15","protein_coding","Adtrp"
"38508","ENSMUSG00000085759.2","lncRNA","1700061E18Rik"
"38509","ENSMUSG00000099672.2","lncRNA","Gm28564"
"38510","ENSMUSG00000103479.2","TEC","Gm37698"
"38511","ENSMUSG00000113856.2","lncRNA","Gm10790"
"38512","ENSMUSG00000089035.3","snRNA","Gm22157"
"38513","ENSMUSG00000100071.2","lncRNA","Gm28707"
"38514","ENSMUSG00000021366.9","protein_coding","Hivep1"
"38515","ENSMUSG00000021367.9","protein_coding","Edn1"
"38516","ENSMUSG00000113619.2","lncRNA","Gm47118"
"38517","ENSMUSG00000113000.2","processed_pseudogene","Gm6049"
"38518","ENSMUSG00000113367.2","processed_pseudogene","Gm47125"
"38519","ENSMUSG00002076214.1","miRNA","ENSMUSG00002076214"
"38520","ENSMUSG00000054728.18","protein_coding","Phactr1"
"38521","ENSMUSG00000089710.2","lncRNA","Gm15810"
"38522","ENSMUSG00000085276.4","processed_pseudogene","Gm15812"
"38523","ENSMUSG00000090135.2","lncRNA","Gm15809"
"38524","ENSMUSG00002075558.1","misc_RNA","7SK"
"38525","ENSMUSG00000087202.2","lncRNA","Gm15813"
"38526","ENSMUSG00000021368.16","protein_coding","Tbc1d7"
"38527","ENSMUSG00000051335.7","protein_coding","Gfod1"
"38528","ENSMUSG00000054021.7","protein_coding","Sirt5"
"38529","ENSMUSG00000063200.5","protein_coding","Nol7"
"38530","ENSMUSG00000038546.10","protein_coding","Ranbp9"
"38531","ENSMUSG00000112942.2","processed_pseudogene","Gm47597"
"38532","ENSMUSG00000065315.3","snRNA","Gm26064"
"38533","ENSMUSG00000113891.2","lncRNA","Gm47683"
"38534","ENSMUSG00000113177.2","processed_pseudogene","Gm7214"
"38535","ENSMUSG00000112983.2","lncRNA","Gm32939"
"38536","ENSMUSG00000021371.6","protein_coding","Mcur1"
"38537","ENSMUSG00000044164.3","protein_coding","Rnf182"
"38538","ENSMUSG00000114121.2","lncRNA","Gm47728"
"38539","ENSMUSG00000110016.2","lncRNA","Gm20751"
"38540","ENSMUSG00000015396.5","protein_coding","Cd83"
"38541","ENSMUSG00000114192.2","lncRNA","Gm33115"
"38542","ENSMUSG00000113780.2","lncRNA","Gm33195"
"38543","ENSMUSG00000089107.3","snRNA","Gm23117"
"38544","ENSMUSG00000113671.2","lncRNA","Gm2233"
"38545","ENSMUSG00000113252.2","lncRNA","Gm33489"
"38546","ENSMUSG00000113276.2","lncRNA","Gm33630"
"38547","ENSMUSG00000089815.8","lncRNA","Gm5083"
"38548","ENSMUSG00000113458.2","lncRNA","Gm33684"
"38549","ENSMUSG00000113186.2","lncRNA","A330076C08Rik"
"38550","ENSMUSG00000113727.2","lncRNA","Gm47781"
"38551","ENSMUSG00000113689.2","lncRNA","Gm29676"
"38552","ENSMUSG00000112936.2","lncRNA","Gm33958"
"38553","ENSMUSG00000098107.2","lncRNA","Gm27007"
"38554","ENSMUSG00000098124.2","processed_pseudogene","Gm27036"
"38555","ENSMUSG00000098144.9","lncRNA","1700029N11Rik"
"38556","ENSMUSG00000113010.2","lncRNA","Gm34084"
"38557","ENSMUSG00000113492.2","lncRNA","Gm47792"
"38558","ENSMUSG00000113977.2","lncRNA","Gm34276"
"38559","ENSMUSG00000113730.2","lncRNA","Gm47805"
"38560","ENSMUSG00000038518.16","protein_coding","Jarid2"
"38561","ENSMUSG00002075018.1","snoRNA","ENSMUSG00002075018"
"38562","ENSMUSG00000057531.15","protein_coding","Dtnbp1"
"38563","ENSMUSG00000065656.4","snRNA","Gm23104"
"38564","ENSMUSG00000078915.3","processed_pseudogene","Hsp25-ps1"
"38565","ENSMUSG00000047061.7","TEC","Gm9817"
"38566","ENSMUSG00000113553.2","lncRNA","Gm40932"
"38567","ENSMUSG00000098136.2","processed_pseudogene","Gm8513"
"38568","ENSMUSG00000113772.2","lncRNA","Gm47448"
"38569","ENSMUSG00000113919.2","lncRNA","Gm34466"
"38570","ENSMUSG00002076563.1","misc_RNA","7SK"
"38571","ENSMUSG00000038175.11","protein_coding","Mylip"
"38572","ENSMUSG00000113446.2","processed_pseudogene","Gm47455"
"38573","ENSMUSG00002075730.1","snRNA","U6"
"38574","ENSMUSG00000000253.14","protein_coding","Gmpr"
"38575","ENSMUSG00000046876.17","protein_coding","Atxn1"
"38576","ENSMUSG00000114131.2","lncRNA","Gm47460"
"38577","ENSMUSG00000113987.2","lncRNA","4930453C13Rik"
"38578","ENSMUSG00000038152.5","lncRNA","5033430I15Rik"
"38579","ENSMUSG00000113860.2","lncRNA","Gm45949"
"38580","ENSMUSG00000062282.5","lncRNA","Gm10113"
"38581","ENSMUSG00000063529.4","protein_coding","Stmnd1"
"38582","ENSMUSG00000038132.7","protein_coding","Rbm24"
"38583","ENSMUSG00000114752.2","lncRNA","Gm35110"
"38584","ENSMUSG00000021373.17","protein_coding","Cap2"
"38585","ENSMUSG00002076569.1","rRNA","5S_rRNA"
"38586","ENSMUSG00000114596.2","lncRNA","Gm47523"
"38587","ENSMUSG00000069237.9","protein_coding","Fam8a1"
"38588","ENSMUSG00000021374.11","protein_coding","Nup153"
"38589","ENSMUSG00000021375.12","protein_coding","Kif13a"
"38590","ENSMUSG00000064558.3","snoRNA","Gm24620"
"38591","ENSMUSG00000114917.2","lncRNA","Gm48250"
"38592","ENSMUSG00000084466.4","snRNA","Gm22960"
"38593","ENSMUSG00000114449.2","processed_pseudogene","Gm48325"
"38594","ENSMUSG00000051606.6","lncRNA","2010001K21Rik"
"38595","ENSMUSG00002075605.1","snoRNA","ENSMUSG00002075605"
"38596","ENSMUSG00000114858.2","processed_pseudogene","Gm5790"
"38597","ENSMUSG00000044231.4","protein_coding","Nhlrc1"
"38598","ENSMUSG00000021376.12","protein_coding","Tpmt"
"38599","ENSMUSG00000114376.2","processed_pseudogene","Gm18807"
"38600","ENSMUSG00000038080.18","protein_coding","Kdm1b"
"38601","ENSMUSG00000021377.16","protein_coding","Dek"
"38602","ENSMUSG00000114681.2","lncRNA","1700026N04Rik"
"38603","ENSMUSG00000038068.16","protein_coding","Rnf144b"
"38604","ENSMUSG00000114961.2","lncRNA","A930002C04Rik"
"38605","ENSMUSG00000114882.2","TEC","Gm48581"
"38606","ENSMUSG00000114958.2","lncRNA","Gm48612"
"38607","ENSMUSG00000114843.2","lncRNA","Gm35733"
"38608","ENSMUSG00000114509.2","lncRNA","4930471G24Rik"
"38609","ENSMUSG00000114959.2","lncRNA","G630093K05Rik"
"38610","ENSMUSG00000047324.6","lncRNA","4931429P17Rik"
"38611","ENSMUSG00000114810.2","lncRNA","Gm36101"
"38612","ENSMUSG00000097622.3","lncRNA","A330033J07Rik"
"38613","ENSMUSG00000114457.2","lncRNA","Gm36346"
"38614","ENSMUSG00000114860.2","lncRNA","Gm49291"
"38615","ENSMUSG00000021379.3","protein_coding","Id4"
"38616","ENSMUSG00000097326.3","lncRNA","A330048O09Rik"
"38617","ENSMUSG00000114881.2","processed_pseudogene","Gm8588"
"38618","ENSMUSG00000114695.2","lncRNA","Gm48648"
"38619","ENSMUSG00000050954.16","protein_coding","Zfp169"
"38620","ENSMUSG00000053181.2","protein_coding","A830005F24Rik"
"38621","ENSMUSG00000097375.4","lncRNA","6720427I07Rik"
"38622","ENSMUSG00000065453.3","miRNA","Mirlet7d"
"38623","ENSMUSG00002075428.1","miRNA","mmu-let-7f-1"
"38624","ENSMUSG00000105621.3","miRNA","Mirlet7f-1"
"38625","ENSMUSG00000065421.5","miRNA","Mirlet7a-1"
"38626","ENSMUSG00000103373.2","TEC","Gm37238"
"38627","ENSMUSG00000119268.1","snoRNA","ENSMUSG00000119268"
"38628","ENSMUSG00000038042.12","protein_coding","Ptpdc1"
"38629","ENSMUSG00000113037.2","lncRNA","Gm36550"
"38630","ENSMUSG00000021381.5","protein_coding","Barx1"
"38631","ENSMUSG00000113297.2","processed_pseudogene","Rpl17-ps6"
"38632","ENSMUSG00000038025.9","protein_coding","Phf2"
"38633","ENSMUSG00000086889.2","lncRNA","Phf2os1"
"38634","ENSMUSG00000038014.8","protein_coding","Fam120a"
"38635","ENSMUSG00000037989.16","protein_coding","Wnk2"
"38636","ENSMUSG00000037966.16","protein_coding","Ninj1"
"38637","ENSMUSG00000037960.12","protein_coding","Card19"
"38638","ENSMUSG00000021384.15","protein_coding","Susd3"
"38639","ENSMUSG00000037946.12","protein_coding","Fgd3"
"38640","ENSMUSG00000037933.17","protein_coding","Bicd2"
"38641","ENSMUSG00000021385.11","protein_coding","Ippk"
"38642","ENSMUSG00000021391.11","protein_coding","Cenpp"
"38643","ENSMUSG00000113255.2","protein_coding","Tes3-ps"
"38644","ENSMUSG00000043631.9","protein_coding","Ecm2"
"38645","ENSMUSG00000021388.15","protein_coding","Aspn"
"38646","ENSMUSG00000048368.10","protein_coding","Omd"
"38647","ENSMUSG00000021390.7","protein_coding","Ogn"
